0 1 2
948 546 1
948 587 1
948 654 6
948 755 1
948 872 2
948 884 1
948 926 2
948 1026 2
948 1089 1
948 1150 2
948 1233 2
948 1318 1
948 1319 1
948 1371 1
948 1474 1
948 1607 1
948 1658 1
948 1684 1
948 1787 1
948 1868 1
948 1986 1
948 2166 1
948 2435 1
948 2610 1
948 2717 1
948 2758 1
948 2789 2
948 2816 1
948 2823 1
948 2958 1
948 3042 1
948 3053 1
948 3092 1
948 3099 1
948 3100 1
948 3252 1
948 3336 1
948 3363 1
948 3371 1
948 3404 1
948 3444 1
948 3445 1
948 3586 1
948 3592 1
948 3821 1
948 3824 1
948 3890 1
948 3925 1
948 3926 1
948 3927 1
948 4439 1
948 4457 1
948 4478 1
948 4542 1
948 4672 1
948 4673 1
948 4674 1
948 4675 1
948 4676 1
948 4677 1
948 4678 1
948 4679 1
948 4680 1
948 4681 1
948 4682 0
949 1 1
949 1425 1
949 2045 0
949 3446 1
950 1 1
950 570 1
950 825 0
951 1 1
951 5 2
951 36 1
951 39 1
951 53 1
951 68 1
951 76 1
951 87 1
951 164 1
951 166 1
951 181 0
951 275 1
951 330 1
951 348 1
951 573 1
951 771 1
951 832 1
951 833 1
951 1210 1
951 1352 1
951 2041 1
951 2964 1
951 3080 1
951 3081 1
951 3881 1
952 1 1
952 12 3
952 16 1
952 17 2
952 23 2
952 24 1
952 76 1
952 77 1
952 79 2
952 86 2
952 91 1
952 92 1
952 114 2
952 122 2
952 138 1
952 143 1
952 144 4
952 151 1
952 189 7
952 199 4
952 217 2
952 221 1
952 225 1
952 236 1
952 250 1
952 264 3
952 275 2
952 280 1
952 285 2
952 302 4
952 327 6
952 348 2
952 368 2
952 455 1
952 457 1
952 471 2
952 475 2
952 526 2
952 538 2
952 692 1
952 696 1
952 708 1
952 750 2
952 762 1
952 770 2
952 815 2
952 816 1
952 847 1
952 872 1
952 974 1
952 994 2
952 1011 1
952 1085 2
952 1123 1
952 1151 13
952 1241 1
952 1305 1
952 1354 1
952 1370 1
952 1417 1
952 1476 1
952 1574 1
952 1685 1
952 2040 1
952 2046 1
952 2154 1
952 2243 1
952 2452 0
952 2454 1
952 2620 1
952 2807 1
952 3928 1
952 3929 1
952 3930 1
952 4281 1
952 4345 2
952 4683 1
953 1 1
953 4 1
953 31 3
953 36 1
953 55 1
953 68 1
953 75 2
953 76 1
953 85 1
953 110 1
953 130 1
953 139 2
953 164 1
953 208 1
953 249 1
953 348 1
953 437 1
953 504 1
953 613 1
953 803 1
953 1111 1
953 1558 1
953 1796 0
953 1910 1
953 2168 1
953 3931 1
953 4684 1
954 1 1
954 337 1
954 735 1
954 819 1
954 1088 0
954 1141 1
954 1778 1
954 2824 1
955 1 1
955 10 2
955 13 1
955 24 1
955 25 2
955 27 1
955 92 1
955 134 1
955 166 1
955 225 1
955 227 1
955 240 1
955 248 1
955 293 1
955 326 1
955 334 2
955 335 1
955 354 2
955 447 1
955 461 1
955 495 1
955 573 1
955 626 1
955 743 1
955 830 1
955 831 1
955 1217 1
955 1427 1
955 1428 1
955 1655 1
955 1684 1
955 1686 0
955 1725 1
955 2814 1
955 3264 2
955 4467 1
955 4519 1
955 4685 1
955 4686 1
956 0 1
956 1 1
956 5 1
956 6 1
956 12 1
956 17 1
956 20 1
956 24 1
956 25 1
956 35 1
956 40 1
956 61 1
956 97 1
956 112 1
956 137 1
956 177 2
956 228 2
956 245 1
956 252 1
956 258 1
956 288 1
956 314 1
956 324 1
956 352 1
956 419 1
956 454 2
956 500 1
956 579 1
956 583 1
956 595 1
956 621 1
956 645 1
956 713 1
956 717 1
956 722 1
956 736 1
956 761 1
956 766 1
956 768 1
956 769 1
956 777 1
956 825 1
956 863 1
956 865 1
956 877 1
956 881 1
956 896 1
956 962 1
956 963 1
956 979 1
956 985 1
956 1044 1
956 1049 1
956 1100 1
956 1122 0
956 1161 1
956 1212 1
956 1222 1
956 1340 1
956 1374 1
956 1396 1
956 1411 1
956 1417 1
956 1419 2
956 1429 1
956 1461 1
956 1474 1
956 1475 1
956 1482 1
956 1512 1
956 1530 1
956 1561 1
956 1601 1
956 1635 1
956 1673 1
956 1687 1
956 1688 1
956 1767 1
956 1790 1
956 1798 1
956 1802 1
956 1915 1
956 1916 1
956 1998 1
956 2021 2
956 2024 1
956 2039 1
956 2096 1
956 2100 1
956 2115 1
956 2156 1
956 2174 3
956 2183 1
956 2218 1
956 2243 1
956 2347 1
956 2424 1
956 2443 1
956 2529 2
956 2535 1
956 2554 1
956 2562 1
956 2563 1
956 2627 1
956 2676 1
956 2684 1
956 2693 1
956 2724 1
956 2732 1
956 2738 1
956 2800 1
956 2801 1
956 2819 1
956 2822 1
956 2825 1
956 2826 1
956 2827 1
956 2896 1
956 2905 1
956 2918 1
956 2969 1
956 2996 1
956 3000 1
956 3027 1
956 3043 1
956 3069 1
956 3071 2
956 3088 1
956 3101 1
956 3102 1
956 3103 1
956 3229 1
956 3253 1
956 3278 1
956 3290 1
956 3297 1
956 3347 1
956 3365 1
956 3373 1
956 3393 1
956 3406 2
956 3432 1
956 3442 1
956 3447 1
956 3448 1
956 3449 1
956 3450 1
956 3451 1
956 3590 1
956 3607 1
956 3646 1
956 3690 1
956 3766 1
956 3798 1
956 3806 1
956 3809 1
956 3827 1
956 3840 1
956 3850 1
956 3855 1
956 3863 1
956 3897 1
956 3916 1
956 3918 1
956 3923 1
956 3932 1
956 3933 1
956 3934 1
956 3935 2
956 3936 1
956 3937 1
956 3938 1
956 3939 1
956 3940 1
956 3941 1
956 3942 1
956 4223 1
956 4391 1
956 4394 1
956 4471 1
956 4484 1
956 4514 2
956 4517 1
956 4531 1
956 4572 1
956 4583 1
956 4593 1
956 4612 1
956 4636 1
956 4687 1
956 4688 2
956 4689 1
956 4690 1
956 4691 1
956 4692 1
956 4693 1
956 4694 1
956 4695 1
956 4696 1
956 4697 1
956 4698 1
956 4699 1
956 4700 1
956 4701 1
956 4702 1
956 4703 1
956 4704 1
956 4705 1
956 4706 1
956 4707 1
956 4708 1
956 4709 1
956 4710 1
956 4711 1
956 4712 1
956 4713 1
957 1 1
957 34 1
957 61 1
957 189 1
957 276 1
957 686 1
957 717 1
957 936 1
957 1375 1
957 1389 1
957 1750 1
957 2019 1
957 2297 1
957 2439 1
957 2625 1
957 2828 1
957 3678 1
957 3943 1
957 3944 1
957 4568 1
957 4714 1
957 4715 1
957 4716 0
958 1 1
958 12 13
958 23 1
958 92 1
958 121 6
958 131 1
958 138 2
958 144 3
958 199 1
958 202 2
958 217 2
958 264 3
958 361 6
958 520 1
958 538 1
958 663 1
958 1223 1
958 1236 1
958 1295 1
958 1316 1
958 1336 0
958 1415 1
958 1917 1
958 2218 1
958 2311 1
958 3344 1
958 3452 1
958 3945 1
958 4373 1
958 4678 1
959 1 1
959 17 1
959 53 1
959 81 1
959 91 1
959 97 1
959 118 1
959 170 1
959 174 1
959 200 1
959 215 1
959 238 1
959 340 1
959 354 1
959 381 1
959 412 1
959 463 0
959 555 1
959 814 1
959 883 1
959 935 1
959 1088 1
959 1112 1
959 1165 1
959 1202 1
959 1264 1
959 1303 1
959 1355 1
959 1364 1
959 1449 1
959 1642 1
959 1782 1
959 1795 1
959 1918 1
959 2046 1
959 2179 1
959 2448 1
959 2451 1
959 2765 1
959 2810 1
959 3104 1
959 3416 1
959 3417 1
959 3453 1
959 3876 1
959 3887 1
959 4560 1
959 4567 1
959 4570 1
959 4622 1
959 4717 1
959 4718 1
960 1 1
960 56 1
960 61 1
960 79 2
960 82 1
960 124 1
960 129 1
960 147 1
960 165 1
960 187 1
960 195 1
960 209 1
960 212 1
960 236 1
960 247 1
960 299 1
960 317 1
960 324 1
960 346 1
960 372 1
960 379 1
960 413 1
960 428 1
960 455 1
960 569 1
960 599 1
960 747 1
960 783 1
960 853 1
960 901 1
960 951 1
960 1005 1
960 1038 1
960 1049 1
960 1068 1
960 1187 1
960 1258 1
960 1422 1
960 1608 1
960 1668 1
960 1741 1
960 2300 1
960 2351 1
960 2418 1
960 2419 1
960 2455 1
960 2587 1
960 2804 1
960 2967 1
960 3015 1
960 3061 1
960 3909 1
960 4719 2
960 4720 0
961 1 1
961 10 2
961 55 1
961 102 2
961 121 1
961 126 1
961 133 1
961 160 1
961 169 1
961 183 1
961 203 2
961 259 1
961 334 2
961 405 1
961 549 1
961 762 1
961 769 2
961 871 1
961 911 1
961 953 1
961 1000 1
961 1027 1
961 1038 1
961 1057 1
961 1088 1
961 1277 1
961 1406 1
961 1532 1
961 1540 1
961 1689 1
961 1769 1
961 1780 1
961 1784 1
961 1918 1
961 1919 1
961 1985 1
961 2177 1
961 2178 1
961 2219 1
961 2220 1
961 2282 1
961 2349 1
961 2360 1
961 2448 1
961 2628 1
961 2741 1
961 2745 1
961 2792 1
961 2829 1
961 2929 1
961 2995 1
961 3020 1
961 3023 1
961 3030 1
961 3049 1
961 3105 1
961 3252 0
961 3283 1
961 3344 1
961 3404 1
961 3408 1
961 3434 1
961 3454 1
961 3455 1
961 3606 1
961 3671 1
961 3836 1
961 3897 1
961 3946 1
961 3947 1
961 3948 1
961 3949 1
961 3950 1
961 3951 1
961 3952 1
961 4404 1
961 4440 1
961 4458 1
961 4540 1
961 4548 1
961 4721 1
961 4722 1
961 4723 1
961 4724 1
961 4725 1
961 4726 1
961 4727 1
962 1 1
962 5 2
962 10 2
962 12 1
962 25 2
962 47 1
962 147 2
962 177 1
962 190 1
962 277 1
962 299 1
962 320 2
962 352 1
962 358 1
962 379 1
962 417 1
962 424 1
962 426 1
962 474 2
962 496 2
962 500 1
962 522 1
962 537 3
962 585 1
962 611 1
962 640 1
962 669 1
962 673 1
962 769 2
962 853 1
962 1046 2
962 1118 1
962 1147 1
962 1605 1
962 1785 2
962 2099 2
962 2260 1
962 2726 0
962 3456 2
962 3921 1
962 4227 1
962 4728 3
962 4729 1
963 1 2
963 79 1
963 84 1
963 86 1
963 122 1
963 139 1
963 148 1
963 203 1
963 224 1
963 231 1
963 239 1
963 248 1
963 274 1
963 301 1
963 321 1
963 326 1
963 341 1
963 344 1
963 358 1
963 408 1
963 452 1
963 468 1
963 526 1
963 591 1
963 595 1
963 604 1
963 636 1
963 637 0
963 678 1
963 680 1
963 682 1
963 699 1
963 718 1
963 725 1
963 769 1
963 779 1
963 784 1
963 798 1
963 815 1
963 859 1
963 862 1
963 935 1
963 952 1
963 968 1
963 970 1
963 976 1
963 979 1
963 988 1
963 1017 1
963 1031 1
963 1046 1
963 1142 1
963 1235 1
963 1251 1
963 1287 2
963 1318 1
963 1326 1
963 1330 1
963 1415 1
963 1520 1
963 1561 1
963 1579 1
963 1621 1
963 1671 1
963 1724 1
963 1725 1
963 1763 1
963 1795 1
963 1852 1
963 1858 1
963 1916 1
963 1920 1
963 1974 1
963 2006 1
963 2029 1
963 2178 1
963 2185 1
963 2241 1
963 2285 1
963 2294 1
963 2310 1
963 2363 1
963 2439 1
963 2451 1
963 2456 1
963 2457 1
963 2504 1
963 2519 1
963 2520 1
963 2540 1
963 2551 1
963 2553 1
963 2559 1
963 2583 1
963 2611 1
963 2626 1
963 2629 1
963 2794 1
963 2827 1
963 2949 1
963 2955 1
963 2977 1
963 2995 1
963 3012 1
963 3020 1
963 3092 1
963 3106 1
963 3107 1
963 3108 1
963 3109 1
963 3110 1
963 3111 1
963 3219 1
963 3236 1
963 3259 1
963 3288 1
963 3293 1
963 3384 1
963 3395 1
963 3419 1
963 3447 1
963 3457 1
963 3458 1
963 3459 1
963 3460 1
963 3461 1
963 3462 1
963 3463 1
963 3464 1
963 3465 1
963 3466 1
963 3670 1
963 3747 1
963 3806 1
963 3831 1
963 3862 1
963 3864 1
963 3931 1
963 3953 1
963 3954 1
963 3955 1
963 3956 1
963 3957 1
963 3958 1
963 3959 1
963 3960 1
963 3961 1
963 3962 1
963 3963 1
963 3964 1
963 3965 1
963 3966 1
963 3967 1
963 4223 1
963 4267 1
963 4378 2
963 4393 1
963 4398 1
963 4432 1
963 4436 1
963 4437 1
963 4438 1
963 4450 1
963 4471 1
963 4474 1
963 4481 1
963 4483 1
963 4512 1
963 4520 1
963 4525 1
963 4608 1
963 4610 1
963 4637 1
963 4668 1
963 4677 1
963 4701 1
963 4730 1
963 4731 1
963 4732 1
963 4733 1
963 4734 1
963 4735 2
963 4736 1
963 4737 1
963 4738 1
963 4739 1
963 4740 1
963 4741 1
963 4742 2
963 4743 1
963 4744 1
963 4745 1
963 4746 2
963 4747 1
963 4748 1
963 4749 1
963 4750 1
963 4751 1
964 1 1
964 163 1
964 492 20
964 2181 1
964 2407 1
965 1 1
965 12 1
965 13 1
965 36 1
965 52 1
965 60 1
965 68 3
965 70 3
965 74 1
965 75 1
965 79 4
965 102 2
965 131 2
965 154 2
965 176 1
965 187 1
965 190 2
965 200 2
965 206 1
965 208 1
965 215 5
965 238 4
965 256 1
965 311 1
965 322 1
965 323 2
965 335 1
965 342 2
965 349 1
965 362 1
965 371 1
965 372 2
965 421 1
965 424 1
965 428 1
965 432 1
965 447 1
965 460 2
965 469 1
965 495 1
965 527 1
965 565 1
965 568 1
965 616 1
965 669 1
965 702 1
965 703 1
965 709 1
965 767 1
965 808 1
965 810 1
965 812 2
965 829 5
965 844 1
965 880 1
965 995 1
965 997 1
965 1014 1
965 1026 1
965 1054 1
965 1064 1
965 1149 1
965 1276 1
965 1455 1
965 1575 1
965 1642 1
965 1676 1
965 2042 1
965 2186 1
965 2317 1
965 2793 1
965 3056 1
965 3082 1
965 3083 2
965 3322 1
965 3467 0
965 4494 1
965 4498 1
966 1 1
966 4 1
966 42 1
966 54 0
966 369 1
966 419 1
967 1 1
967 4 0
967 16 6
967 20 8
967 21 2
967 22 1
967 26 1
967 30 2
967 36 1
967 37 3
967 47 9
967 53 1
967 54 1
967 55 3
967 58 2
967 60 1
967 61 3
967 70 1
967 73 1
967 74 1
967 77 1
967 79 1
967 86 3
967 91 1
967 97 1
967 103 3
967 110 3
967 112 7
967 119 2
967 120 1
967 132 1
967 141 1
967 155 1
967 157 1
967 161 1
967 169 5
967 172 4
967 173 2
967 174 3
967 178 1
967 193 1
967 200 1
967 201 7
967 207 3
967 214 2
967 223 1
967 235 5
967 237 2
967 243 1
967 244 1
967 247 5
967 252 2
967 266 1
967 272 1
967 277 1
967 279 2
967 307 1
967 308 1
967 310 1
967 313 2
967 320 1
967 321 3
967 323 3
967 325 7
967 328 2
967 331 2
967 338 1
967 343 1
967 344 1
967 350 6
967 360 1
967 361 1
967 371 1
967 381 1
967 391 2
967 396 2
967 397 2
967 405 4
967 406 3
967 418 1
967 419 2
967 420 3
967 421 2
967 423 3
967 424 1
967 426 3
967 427 2
967 430 1
967 433 1
967 437 1
967 439 1
967 454 1
967 459 1
967 487 1
967 488 3
967 495 1
967 498 1
967 502 1
967 514 1
967 521 1
967 537 1
967 539 1
967 540 2
967 548 1
967 555 1
967 576 1
967 590 1
967 596 4
967 600 1
967 602 2
967 604 2
967 611 3
967 639 1
967 642 1
967 671 1
967 683 1
967 686 1
967 689 1
967 707 1
967 709 1
967 711 2
967 712 1
967 713 1
967 728 1
967 729 2
967 730 1
967 733 1
967 743 1
967 747 2
967 748 1
967 776 1
967 782 1
967 786 1
967 803 1
967 806 1
967 831 2
967 859 1
967 912 1
967 948 1
967 955 1
967 974 1
967 978 3
967 988 3
967 991 2
967 1015 2
967 1022 5
967 1060 1
967 1064 2
967 1090 1
967 1096 1
967 1103 2
967 1178 2
967 1203 1
967 1214 1
967 1228 1
967 1229 4
967 1274 1
967 1312 1
967 1350 1
967 1407 1
967 1411 1
967 1416 1
967 1426 6
967 1428 1
967 1460 1
967 1465 1
967 1466 1
967 1489 5
967 1562 1
967 1580 1
967 1627 2
967 1660 1
967 1767 1
967 1775 1
967 1776 1
967 1777 1
967 1847 2
967 1854 1
967 1877 1
967 1892 1
967 1902 2
967 2007 1
967 2113 1
967 2115 1
967 2145 1
967 2149 1
967 2261 1
967 2403 1
967 2406 2
967 2452 1
967 2457 1
967 2458 2
967 2459 1
967 2460 5
967 2530 3
967 2532 1
967 2585 1
967 2593 1
967 2607 2
967 2630 2
967 2631 1
967 2632 1
967 2796 2
967 2830 1
967 2922 1
967 2966 1
967 2972 2
967 3049 1
967 3051 2
967 3058 3
967 3112 1
967 3230 1
967 3295 3
967 3371 1
967 3378 1
967 3385 1
967 3429 1
967 3468 1
967 3469 1
967 3470 1
967 3828 1
967 3900 1
967 3968 1
967 4163 1
967 4428 1
967 4573 1
967 4727 1
967 4752 1
967 4753 1
967 4754 1
967 4755 1
967 4756 1
968 1 1
968 4 1
968 10 2
968 22 1
968 23 1
968 24 1
968 25 2
968 75 1
968 127 1
968 143 1
968 154 1
968 176 2
968 190 1
968 227 1
968 238 1
968 269 1
968 334 2
968 354 2
968 434 1
968 522 1
968 537 1
968 626 2
968 717 1
968 839 1
968 920 1
968 995 1
968 1087 1
968 1149 1
968 1197 1
968 1204 1
968 1320 1
968 1475 1
968 1528 1
968 2042 1
968 2965 1
968 3082 1
968 4757 1
968 4758 0
969 1 1
969 2891 0
970 1 1
970 81 1
970 116 1
970 165 1
970 203 1
970 235 1
970 275 1
970 320 2
970 416 1
970 496 1
970 626 1
970 715 1
970 814 3
970 1137 1
970 1425 2
970 2046 1
970 3910 0
970 4633 1
971 1 2
971 5 1
971 6 1
971 10 1
971 16 1
971 27 1
971 53 1
971 61 1
971 69 1
971 131 1
971 178 1
971 190 1
971 194 1
971 243 1
971 246 1
971 275 2
971 288 2
971 308 1
971 335 1
971 362 1
971 379 1
971 424 1
971 495 1
971 546 2
971 558 1
971 576 1
971 585 1
971 616 2
971 711 1
971 733 1
971 963 1
971 1119 1
971 1146 2
971 1305 1
971 1318 1
971 1426 1
971 2047 1
971 2135 1
971 2292 0
971 3113 1
971 3659 1
972 1 1
972 16 1
972 240 1
972 346 1
972 955 1
972 1602 0
973 1 1
973 4 1
973 118 1
973 176 1
973 206 1
973 250 1
973 259 1
973 338 1
973 863 1
973 985 0
973 1342 1
973 1643 1
973 2447 1
973 2964 1
973 3092 1
973 3956 1
973 4555 1
973 4651 1
973 4759 1
974 1 1
974 27 1
974 70 1
974 187 1
974 190 1
974 215 2
974 237 1
974 252 2
974 326 1
974 335 1
974 342 2
974 349 1
974 362 1
974 372 1
974 460 1
974 616 1
974 702 1
974 717 1
974 810 1
974 829 5
974 831 1
974 844 1
974 995 1
974 1054 1
974 1165 0
974 1213 1
974 1221 1
974 1572 1
974 1690 1
974 1771 1
974 2186 1
974 2317 1
974 2793 1
974 4494 1
974 4498 1
974 4658 1
975 1 1
975 5 1
975 6 1
975 10 1
975 16 1
975 69 1
975 131 3
975 174 1
975 190 1
975 194 1
975 221 1
975 229 1
975 275 2
975 308 1
975 311 1
975 335 1
975 362 1
975 364 1
975 387 1
975 413 1
975 420 1
975 558 1
975 576 1
975 649 1
975 892 1
975 920 1
975 963 1
975 1119 1
975 1146 2
975 1213 1
975 1426 1
975 1785 2
975 2318 1
975 2738 1
975 3053 1
975 4197 1
975 4760 1
976 1 1
976 107 15
976 122 1
976 147 14
976 176 1
976 187 1
976 188 1
976 246 1
976 272 13
976 297 1
976 316 13
976 326 2
976 358 13
976 360 9
976 393 15
976 428 1
976 444 13
976 510 13
976 511 13
976 512 13
976 524 13
976 682 1
976 717 1
976 797 13
976 840 15
976 907 13
976 940 13
976 961 13
976 968 13
976 993 13
976 1030 15
976 1031 28
976 1055 1
976 1077 13
976 1079 13
976 1083 8
976 1199 13
976 1208 13
976 1263 13
976 1281 15
976 1365 13
976 1376 15
976 1377 1
976 1418 13
976 1421 13
976 1427 14
976 1430 15
976 1431 14
976 1474 13
976 1483 13
976 1488 15
976 1490 1
976 1491 15
976 1526 14
976 1529 13
976 1553 13
976 1571 13
976 1576 13
976 1579 14
976 1581 13
976 1582 13
976 1583 13
976 1584 14
976 1650 13
976 1667 13
976 1670 13
976 1671 13
976 1674 13
976 1679 14
976 1680 13
976 1683 13
976 1685 13
976 1686 14
976 1688 14
976 1689 13
976 1691 13
976 1692 13
976 1693 13
976 1694 13
976 1695 13
976 1696 13
976 1697 13
976 1698 15
976 1699 15
976 1700 15
976 1701 15
976 1702 14
976 1703 14
976 1704 14
976 1705 14
976 1706 14
976 1738 13
976 1788 13
976 1791 13
976 1792 13
976 1793 14
976 1794 13
976 1798 13
976 1799 13
976 1801 13
976 1802 13
976 1803 13
976 1804 13
976 1805 13
976 1806 13
976 1807 13
976 1808 13
976 1809 13
976 1810 13
976 1811 13
976 1812 13
976 1813 13
976 1814 13
976 1815 13
976 1816 13
976 1817 13
976 1818 15
976 1819 15
976 1820 15
976 1821 15
976 1822 15
976 1823 15
976 1824 15
976 1825 14
976 1826 14
976 1827 14
976 1828 14
976 1829 14
976 1830 14
976 1831 14
976 1832 14
976 1833 14
976 1905 13
976 1909 13
976 1912 13
976 1914 13
976 1915 13
976 1917 13
976 1919 13
976 1920 13
976 1921 13
976 1922 13
976 1923 13
976 1924 13
976 1925 13
976 1926 13
976 1927 13
976 1928 13
976 1929 13
976 1930 13
976 1931 13
976 1932 13
976 1933 13
976 1934 13
976 1935 13
976 1936 13
976 1937 13
976 1938 13
976 1939 13
976 1940 13
976 1941 13
976 1942 14
976 1943 14
976 1944 14
976 1945 14
976 1946 14
976 1947 14
976 1948 14
976 1949 14
976 1950 14
976 2048 13
976 2049 13
976 2050 13
976 2051 13
976 2052 13
976 2053 13
976 2054 13
976 2055 13
976 2056 13
976 2057 13
976 2058 13
976 2059 13
976 2060 13
976 2061 13
976 2062 13
976 2063 13
976 2064 13
976 2065 13
976 2066 13
976 2067 13
976 2068 13
976 2069 13
976 2070 13
976 2071 13
976 2072 13
976 2073 13
976 2074 13
976 2373 8
976 2461 9
976 2462 9
976 2633 9
976 2634 9
976 2635 9
976 2636 9
976 2637 9
976 2831 8
976 3384 1
977 1 1
977 4 1
977 16 2
977 20 2
977 21 2
977 24 1
977 27 2
977 31 0
977 36 1
977 38 2
977 43 1
977 58 1
977 60 2
977 61 1
977 62 1
977 71 2
977 82 1
977 86 1
977 91 2
977 92 1
977 98 1
977 112 4
977 119 1
977 140 1
977 141 1
977 155 1
977 169 1
977 179 2
977 211 1
977 224 2
977 227 4
977 229 1
977 244 1
977 251 1
977 256 1
977 258 1
977 272 1
977 277 1
977 310 1
977 313 1
977 316 7
977 345 1
977 359 1
977 360 1
977 363 1
977 370 1
977 379 1
977 391 1
977 404 1
977 406 5
977 419 1
977 420 1
977 429 3
977 445 1
977 448 1
977 463 1
977 465 1
977 473 1
977 483 1
977 495 1
977 498 1
977 516 1
977 521 1
977 530 1
977 533 1
977 631 1
977 634 1
977 636 1
977 637 1
977 644 2
977 649 1
977 662 1
977 678 1
977 686 1
977 704 1
977 707 1
977 723 1
977 743 1
977 748 2
977 755 1
977 843 1
977 859 1
977 886 1
977 902 1
977 936 2
977 974 1
977 978 1
977 1024 1
977 1043 1
977 1061 1
977 1089 1
977 1098 1
977 1138 1
977 1151 1
977 1180 3
977 1216 1
977 1238 1
977 1317 6
977 1334 1
977 1351 1
977 1374 4
977 1386 1
977 1401 1
977 1419 1
977 1458 1
977 1463 1
977 1481 1
977 1580 1
977 1610 1
977 1618 1
977 1681 2
977 1734 1
977 1774 1
977 1892 1
977 1965 1
977 1997 1
977 2043 1
977 2179 1
977 2183 1
977 2289 1
977 2405 1
977 2414 1
977 2549 1
977 2624 1
977 2638 1
977 2752 1
977 2817 2
977 2832 1
977 2980 1
977 3114 4
977 3115 2
977 3471 1
977 3752 1
977 4174 2
977 4409 1
977 4648 1
977 4754 1
977 4761 1
978 1 1
978 137 1
978 819 1
978 1051 1
978 1425 2
978 1668 1
978 2075 1
978 2696 1
978 2761 1
978 2978 0
978 3472 1
978 3969 1
978 4762 1
979 1 1
979 4 1
979 5 1
979 25 1
979 47 1
979 103 4
979 164 1
979 215 8
979 274 1
979 311 4
979 333 1
979 402 1
979 480 1
979 523 1
979 532 4
979 831 1
979 1121 4
979 1210 1
979 1656 2
979 2176 4
979 2563 1
979 2639 3
979 3825 1
979 3970 1
979 4270 1
980 1 1
980 61 1
980 160 0
980 368 1
980 3231 1
981 1 1
981 10 1
981 12 3
981 16 1
981 17 1
981 25 1
981 27 3
981 79 1
981 176 1
981 190 1
981 195 1
981 215 1
981 238 2
981 330 1
981 334 0
981 372 2
981 416 1
981 424 1
981 461 2
981 469 1
981 537 2
981 669 1
981 831 1
981 844 1
981 997 1
981 1970 1
981 3384 1
982 1 1
982 6 2
982 35 2
982 53 2
982 55 4
982 66 2
982 69 2
982 70 1
982 77 2
982 116 1
982 126 2
982 169 2
982 177 2
982 188 4
982 224 2
982 251 1
982 253 2
982 338 2
982 359 2
982 360 4
982 379 2
982 397 2
982 404 2
982 412 2
982 433 2
982 471 3
982 512 2
982 539 2
982 551 2
982 559 2
982 569 2
982 647 2
982 734 2
982 781 2
982 841 2
982 930 2
982 956 2
982 1038 2
982 1087 2
982 1110 2
982 1232 2
982 1286 4
982 1291 2
982 1350 4
982 1429 2
982 1435 2
982 1556 2
982 1585 12
982 1610 2
982 1632 2
982 1669 2
982 1770 2
982 1861 2
982 1882 2
982 2088 2
982 2100 2
982 2116 2
982 2220 2
982 2283 2
982 2427 2
982 2445 2
982 2457 2
982 2463 4
982 2623 2
982 2640 4
982 2833 3
982 2962 2
982 3110 2
982 3116 6
982 3117 6
982 3118 6
982 3264 2
982 3306 2
982 3400 2
982 3473 6
982 3474 2
982 3475 2
982 3611 2
982 3700 2
982 3938 2
982 3971 4
982 3972 2
982 4276 2
982 4532 2
982 4763 2
982 4764 4
982 4765 2
982 4766 2
982 4767 2
983 1 1
983 9 1
983 12 6
983 19 2
983 20 2
983 23 2
983 24 1
983 26 1
983 27 1
983 30 7
983 41 2
983 47 2
983 52 2
983 53 3
983 55 1
983 59 3
983 60 3
983 69 2
983 73 14
983 74 2
983 75 4
983 77 2
983 78 4
983 79 4
983 90 7
983 91 1
983 96 2
983 98 1
983 99 4
983 105 2
983 107 12
983 110 1
983 113 1
983 114 10
983 116 10
983 119 1
983 120 1
983 132 1
983 134 1
983 136 1
983 140 1
983 141 17
983 143 1
983 145 3
983 146 1
983 149 1
983 151 3
983 154 2
983 155 5
983 156 6
983 159 1
983 160 2
983 161 1
983 163 1
983 164 2
983 169 3
983 172 1
983 177 1
983 178 5
983 179 2
983 184 1
983 186 10
983 188 1
983 192 1
983 198 1
983 200 1
983 202 1
983 208 1
983 209 2
983 214 2
983 215 1
983 220 2
983 221 3
983 224 1
983 227 3
983 228 2
983 229 2
983 232 1
983 235 1
983 241 3
983 244 4
983 246 1
983 250 2
983 252 1
983 253 2
983 259 1
983 266 1
983 276 1
983 277 1
983 278 1
983 280 2
983 287 1
983 289 12
983 293 1
983 296 1
983 298 2
983 307 1
983 313 1
983 315 3
983 317 1
983 318 1
983 336 1
983 337 2
983 340 1
983 347 2
983 353 4
983 357 1
983 365 3
983 371 1
983 389 2
983 390 3
983 397 1
983 399 1
983 404 5
983 407 1
983 410 1
983 412 1
983 413 1
983 416 1
983 422 1
983 425 1
983 426 1
983 440 2
983 441 3
983 448 1
983 459 2
983 466 1
983 470 3
983 487 2
983 489 1
983 490 3
983 494 1
983 503 1
983 518 1
983 519 1
983 528 1
983 533 1
983 540 2
983 563 1
983 568 2
983 570 2
983 575 2
983 577 1
983 578 1
983 586 1
983 589 3
983 590 1
983 593 1
983 595 2
983 602 5
983 606 1
983 610 1
983 611 1
983 618 1
983 619 3
983 620 1
983 623 1
983 625 8
983 641 1
983 648 1
983 649 1
983 650 1
983 656 1
983 661 1
983 667 1
983 686 1
983 690 1
983 695 2
983 702 1
983 704 1
983 715 1
983 723 1
983 729 1
983 734 1
983 768 12
983 773 3
983 778 1
983 780 1
983 785 1
983 786 1
983 787 4
